Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,773,San Diego (+9),82,Portland (-9),71,Final Lines Recap Box
NCAAB,775,Loyola Marymnt (+3.5),87,San Francisco (-3.5),83,Final Lines Recap Box
NCAAB,777,Cal Irvine (+2),58,Long Beach St (-2),54,Final Lines Recap Box
NCAAB,779,Northridge St (+2.5),62,Cal Davis (-2.5),63,Final Lines Recap Box
NCAAB,781,Pacific (+19),62,St Marys Ca (-19),78,Final Lines Recap Box (O/U 136.5)
NCAAB,783,California (-3.5),71,Stanford (+3.5),77,Final Lines Recap Box (O/U 134.5)
NCAAB,785,Wofford (-4.5),86,The Citadel (+4.5),83,Final Lines Recap Box
NCAAB,787,Furman (+5.5),65,Mercer (-5.5),69,Final Lines Recap Box
NCAAB,789,Oral Roberts (+1.5),80,Indiana Purdue (-1.5),71,Final Lines Recap Box
NCAAB,791,Westrn Carolina (+10),58,Tennessee Chat (-10),77,Final Lines Recap Box
NCAAB,793,E Tennessee St (PK),81,Samford (PK),77,Final Lines Recap Box
NCAAB,795,Marist (+6.5),100,Rider (-6.5),102,Final OT Lines Recap Box
NCAAB,797,Montana St (+4.5),68,North Dakota (-4.5),85,Final Lines Recap Box
NCAAB,799,Denver (+5),76,Western Illinois (-5),69,Final Lines Recap Box
NCAAB,801,Iupu Fort Wayne (+8),76,South Dakota St (-8),92,Final Lines Recap Box
NCAAB,803,Austin Peay (+3),52,Tennessee St (-3),66,Final Lines Recap Box
NCAAB,805,Morehead St (-6),70,Siu-Edwardsville (+6),67,Final OT Lines Recap Box
NCAAB,807,Eastern Ky (-3.5),85,Eastern Ill (+3.5),97,Final Lines Recap Box (O/U 150)
NCAAB,809,Murray St (+8),73,Belmont (-8),81,Final Lines Recap Box (O/U 151.5)
NCAAB,811,Montana (-7.5),73,Northern Colorado (+7.5),66,Final Lines Recap Box
NCAAB,813,Southern Utah (+11),80,Eastern Wash (-11),106,Final Lines Recap Box
NCAAB,815,Northrn Arizona (+8.5),76,Idaho (-8.5),83,Final Lines Recap Box
NCAAB,817,Idaho St (+10.5),71,Sacramento St (-10.5),82,Final Lines Recap Box
NCAAB,819,Weber St (-4),73,Portland St (+4),58,Final Lines Recap Box
NCAAB,821,High Point (-4),66,Winthrop (+4),86,Final Lines Recap Box (O/U 158)
NCAAB,998,Chicago St,72,Texas-Rio Grande Valley,82,Final Lines Recap Box
NCAAB,998,Fair Dickinson,71,St Francis Pa,59,Final Lines Recap Box
NCAAB,998,Kennesaw State,70,Jacksonville,83,Final Lines Recap Box
NCAAB,998,Liberty,63,Charleston Sou,64,Final Lines Recap Box
NCAAB,998,Lipscomb,83,North Florida,95,Final Lines Recap Box
NCAAB,998,Long Island,71,Wagner,70,Final Lines Recap Box
NCAAB,998,Longwood,74,Campbell,57,Final Lines Recap Box
NCAAB,998,Mo Kansas City,64,New Mexico St,65,Final Lines Recap Box
NCAAB,998,Mt St Marys,76,Robert Morris,52,Final Lines Recap Box
NCAAB,998,Nc Asheville,86,Radford,91,Final OT Lines Recap Box
NCAAB,998,Njit,78,Fla Gulf Coast,82,Final OT Lines Recap Box
NCAAB,998,Presbyterian,58,Coast Carolina,87,Final Lines Recap Box
NCAAB,998,Sacred Heart,80,Central Conn,78,Final OT Lines Recap Box
NCAAB,998,St Francis Ny,59,Bryant,61,Final Lines Recap Box
NCAAB,998,Usc Upstate,86,Stetson,89,Final OT Lines Recap Box
